ParticipantPublicID,PrePost,Spreadsheet_Display,TrialNumber,ReactionTime,smallTreasure,SurePayoff,conditionStr
FF_1_b,2,coordination,13,818.299999999988,8,0,mus
FF_1_b,2,coordination,14,846.640000000014,9,0,mus
FF_1_b,2,coordination,15,897.299999999988,6,0,mus
FF_1_b,2,coordination,16,754,12,0,mus
FF_1_b,2,coordination,17,1200,15,0,mus
FF_1_b,2,coordination,18,820.660000000003,9,0,mus
FF_1_b,2,coordination,19,1872,2,0,mus
FF_1_b,2,coordination,20,744.380000000005,1,0,mus
FF_1_b,2,coordination,21,783.320000000007,8,0,mus
FF_1_b,2,lottery,1,2428.67999999999,11,1,mus
FF_1_b,2,lottery,2,856,12,1,mus
FF_1_b,2,lottery,3,979,15,1,mus
FF_1_b,2,lottery,4,1055.38,1,0,mus
FF_1_b,2,lottery,5,2090.38,3,0,mus
FF_1_b,2,lottery,6,1554.04000000001,9,1,mus
FF_1_b,2,lottery,7,1152.06,7,1,mus
FF_1_b,2,lottery,8,644.079999999987,9,1,mus
FF_1_b,2,lottery,9,1183.32000000001,5,0,mus
FF_1_b,2,lottery,10,734.119999999995,2,0,mus
FF_1_b,2,lottery,11,1099.98000000001,13,1,mus
FF_1_b,2,lottery,12,4332.45999999999,6,0,mus
FF_1_b,2,lottery,13,941.799999999988,8,1,mus
FF_1_b,2,lottery,14,1754.46000000002,4,0,mus
FF_1_b,2,lottery,15,1089.47999999998,10,1,mus
FF_1_b,2,lottery,16,1178.15999999997,10,1,mus
FF_1_b,2,lottery,17,1743.53999999998,6,0,mus
FF_1_b,2,lottery,18,1109.20000000001,8,1,mus
FF_1_b,2,lottery,19,1021.20000000001,14,1,mus
FF_1_b,2,lottery,20,1055.56,5,0,mus
FF_1_b,2,lottery,21,1571.56,7,1,mus
FF_10_b,1,coordination,1,6507.64000000001,8,1,isot
FF_10_b,1,coordination,2,2075.67999999999,3,0,isot
FF_10_b,1,coordination,3,2493.01999999999,14,1,isot
FF_10_b,1,coordination,4,3684.73999999999,13,1,isot
FF_10_b,1,coordination,5,8373.44,10,1,isot
FF_10_b,1,coordination,6,2432.79999999999,11,0,isot
FF_10_b,1,coordination,7,1797.20000000001,10,1,isot
FF_10_b,1,coordination,8,1977.85999999999,4,0,isot
FF_10_b,1,coordination,9,3415.17999999999,5,0,isot
FF_10_b,1,coordination,10,2851.22,9,1,isot
FF_10_b,1,coordination,11,1869.22,2,0,isot
FF_10_b,1,coordination,12,2406.60000000001,9,1,isot
FF_10_b,1,coordination,13,4834.60000000001,8,0,isot
FF_10_b,1,coordination,14,1332.29999999999,7,0,isot
FF_10_b,1,coordination,15,2507.64000000001,15,1,isot
FF_10_b,1,coordination,16,3036.64000000001,6,0,isot
FF_10_b,1,coordination,17,2606.34,7,0,isot
FF_10_b,1,coordination,18,1283.28000000003,1,0,isot
FF_10_b,1,coordination,19,4603.73999999999,5,0,isot
FF_10_b,1,coordination,20,3319.73999999999,6,0,isot
FF_10_b,1,coordination,21,1599.09999999998,12,1,isot
FF_10_b,1,lottery,1,5257.56,8,0,isot
FF_10_b,1,lottery,2,3978.58000000002,15,1,isot
FF_10_b,1,lottery,3,8615.94,6,0,isot
FF_10_b,1,lottery,4,1460.03999999998,9,1,isot
FF_10_b,1,lottery,5,1269.03999999998,2,0,isot
FF_10_b,1,lottery,6,2830.38,6,1,isot
FF_10_b,1,lottery,7,1713.73999999999,13,1,isot
FF_10_b,1,lottery,8,1569.73999999999,3,0,isot
FF_10_b,1,lottery,9,1294.09999999998,12,1,isot
FF_10_b,1,lottery,10,3439.79999999999,7,1,isot
FF_10_b,1,lottery,11,1682.46000000002,10,1,isot
FF_10_b,1,lottery,12,2411.79999999999,10,1,isot
FF_10_b,1,lottery,13,887.859999999986,7,0,isot
FF_10_b,1,lottery,14,1472.53999999998,14,1,isot
FF_10_b,1,lottery,15,2689.85999999999,11,0,isot
FF_10_b,1,lottery,16,5640.53999999998,5,0,isot
FF_10_b,1,lottery,17,1364.23999999999,4,0,isot
FF_10_b,1,lottery,18,1091.26000000001,8,1,isot
FF_10_b,1,lottery,19,1306.94,9,1,isot
FF_10_b,1,lottery,20,1658.94,1,0,isot
FF_10_b,1,lottery,21,1444.96000000002,5,0,isot
FF_10_b,2,coordination,1,2506.52,5,0,isot
FF_10_b,2,coordination,2,2033.32000000001,8,0,isot
FF_10_b,2,coordination,3,1380.86,6,0,isot
FF_10_b,2,coordination,4,1082.24000000001,1,0,isot
FF_10_b,2,coordination,5,1324.56,15,1,isot
FF_10_b,2,coordination,6,4033.89999999999,5,0,isot
FF_10_b,2,coordination,7,1860.58,12,1,isot
FF_10_b,2,coordination,8,1478.58,2,0,isot
FF_10_b,2,coordination,9,1504.96000000001,6,0,isot
FF_10_b,2,coordination,10,1672.98000000001,7,0,isot
FF_10_b,2,coordination,11,1241.32000000001,14,1,isot
FF_10_b,2,coordination,12,1204,10,1,isot
FF_10_b,2,coordination,13,1448,9,0,isot
FF_10_b,2,coordination,14,906.679999999993,10,1,isot
FF_10_b,2,coordination,15,946.679999999993,13,1,isot
FF_10_b,2,coordination,16,1089.35999999999,4,0,isot
FF_10_b,2,coordination,17,1258.06,3,0,isot
FF_10_b,2,coordination,18,2868.06,8,1,isot
FF_10_b,2,coordination,19,1581.42000000001,11,1,isot
FF_10_b,2,coordination,20,1690.76000000001,9,0,isot
FF_10_b,2,coordination,21,1138.44,7,0,isot
FF_10_b,2,lottery,1,1765.67999999999,12,1,isot
FF_10_b,2,lottery,2,900,13,1,isot
FF_10_b,2,lottery,3,1380.38,7,0,isot
FF_10_b,2,lottery,4,1249.72,6,0,isot
FF_10_b,2,lottery,5,1260.39999999999,10,1,isot
FF_10_b,2,lottery,6,1254.39999999999,9,0,isot
FF_10_b,2,lottery,7,1376.42000000001,2,0,isot
FF_10_b,2,lottery,8,1197.78,7,0,isot
FF_10_b,2,lottery,9,650.01999999999,10,1,isot
FF_10_b,2,lottery,10,1020.12,8,1,isot
FF_10_b,2,lottery,11,1631.45999999999,15,1,isot
FF_10_b,2,lottery,12,1811.82000000001,3,0,isot
FF_10_b,2,lottery,13,1263.82000000001,5,0,isot
FF_10_b,2,lottery,14,896.880000000005,5,0,isot
FF_10_b,2,lottery,15,769.540000000008,11,1,isot
FF_10_b,2,lottery,16,1094.88,6,0,isot
FF_10_b,2,lottery,17,1063.54000000001,9,1,isot
FF_10_b,2,lottery,18,2705.57999999999,8,1,isot
FF_10_b,2,lottery,19,776.579999999987,4,0,isot
FF_10_b,2,lottery,20,1270.89999999999,14,1,isot
FF_10_b,2,lottery,21,935.239999999991,1,0,isot
FF_10_a,1,coordination,1,1234.39999995232,13,0,isot
FF_10_a,1,coordination,2,1006.7,7,0,isot
FF_10_a,1,coordination,3,683.399999999994,6,0,isot
FF_10_a,1,coordination,4,489.999999988082,6,0,isot
FF_10_a,1,coordination,5,418.499999964231,9,0,isot
FF_10_a,1,coordination,6,430.099999976155,9,0,isot
FF_10_a,1,coordination,7,377.799999964234,1,0,isot
FF_10_a,1,coordination,8,1385.49999995231,5,0,isot
FF_10_a,1,coordination,9,563.799999952316,5,0,isot
FF_10_a,1,coordination,10,1234.10000000001,2,0,isot
FF_10_a,1,coordination,11,566.599999999991,3,0,isot
FF_10_a,1,coordination,12,3107.7,14,1,isot
FF_10_a,1,coordination,13,853.799999952316,8,0,isot
FF_10_a,1,coordination,14,1672.29999997615,12,1,isot
FF_10_a,1,coordination,15,833.199999999983,11,0,isot
FF_10_a,1,coordination,16,653,8,0,isot
FF_10_a,1,coordination,17,1303.39999999999,15,1,isot
FF_10_a,1,coordination,18,854.999999988082,10,0,isot
FF_10_a,1,coordination,19,850.199999999983,10,0,isot
FF_10_a,1,coordination,20,828.699999976161,4,0,isot
FF_10_a,1,coordination,21,1360.19999995231,7,0,isot
FF_10_a,1,lottery,1,3234.39999996424,15,1,isot
FF_10_a,1,lottery,2,4574.39999998809,9,1,isot
FF_10_a,1,lottery,3,2099,8,1,isot
FF_10_a,1,lottery,4,1029.09999998807,5,0,isot
FF_10_a,1,lottery,5,1544.79999999999,11,1,isot
FF_10_a,1,lottery,6,853.299999976152,14,1,isot
FF_10_a,1,lottery,7,1073.09999996424,6,0,isot
FF_10_a,1,lottery,8,1148.29999998808,5,0,isot
FF_10_a,1,lottery,9,1097.89999996423,7,0,isot
FF_10_a,1,lottery,10,856.600000000006,12,1,isot
FF_10_a,1,lottery,11,1237.29999997615,13,1,isot
FF_10_a,1,lottery,12,1672.19999997615,9,0,isot
FF_10_a,1,lottery,13,1159.19999995231,10,1,isot
FF_10_a,1,lottery,14,2277.39999995232,10,0,isot
FF_10_a,1,lottery,15,1033.19999999998,7,0,isot
FF_10_a,1,lottery,16,1261,1,0,isot
FF_10_a,1,lottery,17,1125,4,0,isot
FF_10_a,1,lottery,18,1300.60000000001,8,0,isot
FF_10_a,1,lottery,19,1231.19999995231,6,0,isot
FF_10_a,1,lottery,20,935.999999988067,3,0,isot
FF_10_a,1,lottery,21,1298.29999996425,2,0,isot
FF_10_a,2,coordination,1,4191.69999997615,10,0,isot
FF_10_a,2,coordination,2,7545.59999996424,7,0,isot
FF_10_a,2,coordination,3,2772.89999999999,9,1,isot
FF_10_a,2,coordination,4,3282.60000000001,12,1,isot
FF_10_a,2,coordination,5,1132.69999995231,14,1,isot
FF_10_a,2,coordination,6,1964.0999999523,2,0,isot
FF_10_a,2,coordination,7,2434.0999999523,5,0,isot
FF_10_a,2,coordination,8,3211.79999998808,8,0,isot
FF_10_a,2,coordination,9,4521.89999996423,8,1,isot
FF_10_a,2,coordination,10,3353.29999998808,6,0,isot
FF_10_a,2,coordination,11,1775.69999996424,13,1,isot
FF_10_a,2,coordination,12,1420.19999996424,3,0,isot
FF_10_a,2,coordination,13,1216.09999999998,10,1,isot
FF_10_a,2,coordination,14,1373.19999996424,9,1,isot
FF_10_a,2,coordination,15,1274.89999995232,6,0,isot
FF_10_a,2,coordination,16,1674.29999996425,15,1,isot
FF_10_a,2,coordination,17,4013.09999998807,11,1,isot
FF_10_a,2,coordination,18,1410.79999995232,1,0,isot
FF_10_a,2,coordination,19,1444.79999998808,7,0,isot
FF_10_a,2,coordination,20,991.699999988079,4,0,isot
FF_10_a,2,coordination,21,3020.49999996423,5,0,isot
FF_10_a,2,lottery,1,1749.70000000001,9,1,isot
FF_10_a,2,lottery,2,12327.5999999881,11,1,isot
FF_10_a,2,lottery,3,2568.39999998809,1,0,isot
FF_10_a,2,lottery,4,1323.89999996423,6,0,isot
FF_10_a,2,lottery,5,1187.0999999523,2,0,isot
FF_10_a,2,lottery,6,1151.5,13,1,isot
FF_10_a,2,lottery,7,2448.99999996426,14,1,isot
FF_10_a,2,lottery,8,1211.79999999999,15,1,isot
FF_10_a,2,lottery,9,4496.09999997617,5,0,isot
FF_10_a,2,lottery,10,3584.79999999999,4,0,isot
FF_10_a,2,lottery,11,2966.39999999997,8,0,isot
FF_10_a,2,lottery,12,1058.59999999998,10,1,isot
FF_10_a,2,lottery,13,3126.90000000002,10,1,isot
FF_10_a,2,lottery,14,1260.89999995229,12,1,isot
FF_10_a,2,lottery,15,990.5,3,0,isot
FF_10_a,2,lottery,16,3853.19999996421,9,0,isot
FF_10_a,2,lottery,17,2031.90000000002,7,0,isot
FF_10_a,2,lottery,18,1715.39999998809,7,1,isot
FF_10_a,2,lottery,19,1307.99999996426,5,0,isot
FF_10_a,2,lottery,20,1364.49999998807,8,1,isot
FF_10_a,2,lottery,21,1274.79999998806,6,0,isot
FF_11_b,1,coordination,1,13361.88,12,1,silent
FF_11_b,1,coordination,2,5247.01999999999,15,1,silent
FF_11_b,1,coordination,3,3553.70000000001,5,0,silent
FF_11_b,1,coordination,4,6086.78,10,1,silent
FF_11_b,1,coordination,5,1608.45999999999,6,0,silent
FF_11_b,1,coordination,6,1418.48000000001,5,0,silent
FF_11_b,1,coordination,7,1678.82000000001,2,0,silent
FF_11_b,1,coordination,8,2024.17999999999,9,1,silent
FF_11_b,1,coordination,9,1788.54000000001,14,1,silent
FF_11_b,1,coordination,10,1998.22,10,1,silent
FF_11_b,1,coordination,11,1388.92000000001,9,0,silent
FF_11_b,1,coordination,12,3952.57999999999,11,1,silent
FF_11_b,1,coordination,13,1911.62,7,0,silent
FF_11_b,1,coordination,14,2150.64000000001,8,0,silent
FF_11_b,1,coordination,15,5005.66,7,0,silent
FF_11_b,1,coordination,16,1350.70000000001,4,0,silent
FF_11_b,1,coordination,17,2022.76000000001,13,1,silent
FF_11_b,1,coordination,18,1195.10000000001,1,0,silent
FF_11_b,1,coordination,19,6406.76000000001,8,1,silent
FF_11_b,1,coordination,20,1322.79999999999,3,0,silent
FF_11_b,1,coordination,21,1433.16,6,0,silent
FF_11_b,1,lottery,1,4483.27999999997,7,0,silent
FF_11_b,1,lottery,2,16149.06,11,0,silent
FF_11_b,1,lottery,3,18898.86,8,0,silent
FF_11_b,1,lottery,4,659.700000000012,6,0,silent
FF_11_b,1,lottery,5,2781.70000000001,3,0,silent
FF_11_b,1,lottery,6,6938.08000000002,5,0,silent
FF_11_b,1,lottery,7,880.760000000009,13,0,silent
FF_11_b,1,lottery,8,1546.14000000001,9,0,silent
FF_11_b,1,lottery,9,2384.82000000001,6,0,silent
FF_11_b,1,lottery,10,1572.52000000002,4,0,silent
FF_11_b,1,lottery,11,28600.84,15,0,silent
FF_11_b,1,lottery,12,7886.08000000002,10,0,silent
FF_11_b,1,lottery,13,1485.84000000003,9,0,silent
FF_11_b,1,lottery,14,4070.52000000002,7,0,silent
FF_11_b,1,lottery,15,7527.90000000002,8,0,silent
FF_11_b,1,lottery,16,855.320000000007,5,0,silent
FF_11_b,1,lottery,17,3737.32000000001,12,0,silent
FF_11_b,1,lottery,18,5264.02000000002,2,0,silent
FF_11_b,1,lottery,19,3642.03999999998,10,0,silent
FF_11_b,1,lottery,20,1507.76000000001,1,0,silent
FF_11_b,1,lottery,21,5931.76000000001,14,0,silent
FF_11_b,2,coordination,1,17235.26,7,0,silent
FF_11_b,2,coordination,2,4702.07999999999,3,0,silent
FF_11_b,2,coordination,3,2103.12,12,1,silent
FF_11_b,2,coordination,4,3766.64000000001,8,1,silent
FF_11_b,2,coordination,5,1668.17999999999,2,0,silent
FF_11_b,2,coordination,6,2725.54000000001,5,0,silent
FF_11_b,2,coordination,7,3988.89999999999,15,1,silent
FF_11_b,2,coordination,8,3160.62,7,0,silent
FF_11_b,2,coordination,9,1934.62,6,0,silent
FF_11_b,2,coordination,10,2645.34,11,1,silent
FF_11_b,2,coordination,11,2080.01999999999,10,1,silent
FF_11_b,2,coordination,12,3088.35999999999,4,0,silent
FF_11_b,2,coordination,13,3816.60000000001,8,1,silent
FF_11_b,2,coordination,14,1574.10000000001,5,0,silent
FF_11_b,2,coordination,15,3163.45999999999,6,0,silent
FF_11_b,2,coordination,16,1929.5,10,1,silent
FF_11_b,2,coordination,17,2240.82000000001,9,1,silent
FF_11_b,2,coordination,18,2578.54000000001,9,1,silent
FF_11_b,2,coordination,19,1935.92000000001,13,1,silent
FF_11_b,2,coordination,20,1534.57999999999,14,1,silent
FF_11_b,2,coordination,21,1925.28,1,0,silent
FF_11_b,2,lottery,1,19573.2,9,1,silent
FF_11_b,2,lottery,2,2530.71999999997,5,0,silent
FF_11_b,2,lottery,3,9946.09999999998,7,1,silent
FF_11_b,2,lottery,4,4191.84000000003,10,1,silent
FF_11_b,2,lottery,5,3787.52000000002,9,1,silent
FF_11_b,2,lottery,6,5016.65999999997,11,1,silent
FF_11_b,2,lottery,7,3565.34000000003,12,1,silent
FF_11_b,2,lottery,8,1395.34000000003,1,0,silent
FF_11_b,2,lottery,9,3944.02000000002,5,0,silent
FF_11_b,2,lottery,10,2630.70000000001,13,1,silent
FF_11_b,2,lottery,11,2689.06,7,0,silent
FF_11_b,2,lottery,12,1601.73999999999,6,0,silent
FF_11_b,2,lottery,13,2709.78000000003,4,0,silent
FF_11_b,2,lottery,14,2085.79999999999,8,1,silent
FF_11_b,2,lottery,15,1718.52000000002,2,0,silent
FF_11_b,2,lottery,16,5796.85999999999,8,1,silent
FF_11_b,2,lottery,17,2058.53999999998,15,1,silent
FF_11_b,2,lottery,18,1460.59999999998,3,0,silent
FF_11_b,2,lottery,19,2086.59999999998,6,0,silent
FF_11_b,2,lottery,20,8486.28000000003,14,1,silent
FF_11_b,2,lottery,21,2423.03999999998,10,1,silent
FF_11_a,1,coordination,1,3566.0999999523,14,0,silent
FF_11_a,1,coordination,2,950.200000000012,6,0,silent
FF_11_a,1,coordination,3,556.600000023842,3,0,silent
FF_11_a,1,coordination,4,786.399999976158,9,0,silent
FF_11_a,1,coordination,5,704.099999952305,15,0,silent
FF_11_a,1,coordination,6,999.999999928463,10,0,silent
FF_11_a,1,coordination,7,733.5,5,0,silent
FF_11_a,1,coordination,8,6284.69999997615,2,0,silent
FF_11_a,1,coordination,9,1157.10000000001,8,0,silent
FF_11_a,1,coordination,10,595.5,12,0,silent
FF_11_a,1,coordination,11,712.899999928486,13,0,silent
FF_11_a,1,coordination,12,592.199999976147,8,0,silent
FF_11_a,1,coordination,13,589.999999952328,1,0,silent
FF_11_a,1,coordination,14,746.200000023848,6,0,silent
FF_11_a,1,coordination,15,682.000000023836,9,0,silent
FF_11_a,1,coordination,16,738.199999976147,10,0,silent
FF_11_a,1,coordination,17,712.600000023842,7,0,silent
FF_11_a,1,coordination,18,578.5,11,0,silent
FF_11_a,1,coordination,19,535.200000023848,4,0,silent
FF_11_a,1,coordination,20,709.299999952316,7,0,silent
FF_11_a,1,coordination,21,823.099999952305,5,0,silent
FF_11_a,1,lottery,1,2420.60000000001,3,0,silent
FF_11_a,1,lottery,2,1755.00000002384,1,0,silent
FF_11_a,1,lottery,3,912.800000023853,8,1,silent
FF_11_a,1,lottery,4,1107.19999995231,4,1,silent
FF_11_a,1,lottery,5,1354.70000000001,12,0,silent
FF_11_a,1,lottery,6,1213.40000002383,5,0,silent
FF_11_a,1,lottery,7,1987.60000000001,9,1,silent
FF_11_a,1,lottery,8,1504.69999992847,2,1,silent
FF_11_a,1,lottery,9,6616.89999992849,15,1,silent
FF_11_a,1,lottery,10,990.400000000023,7,0,silent
FF_11_a,1,lottery,11,834.900000000023,6,0,silent
FF_11_a,1,lottery,12,1260.59999999998,10,0,silent
FF_11_a,1,lottery,13,798.69999995234,10,1,silent
FF_11_a,1,lottery,14,1269.00000002387,9,0,silent
FF_11_a,1,lottery,15,861.000000023865,6,0,silent
FF_11_a,1,lottery,16,2032.59999999998,5,0,silent
FF_11_a,1,lottery,17,939.499999952328,8,0,silent
FF_11_a,1,lottery,18,825.599999928498,14,1,silent
FF_11_a,1,lottery,19,894.000000023865,13,1,silent
FF_11_a,1,lottery,20,917.399999976158,11,0,silent
FF_11_a,1,lottery,21,1101.49999995233,7,1,silent
FF_11_a,2,coordination,1,1094.8,10,0,silent
FF_11_a,2,coordination,2,622.000000071523,8,0,silent
FF_11_a,2,coordination,3,890.29999997616,15,0,silent
FF_11_a,2,coordination,4,546.699999999997,12,0,silent
FF_11_a,2,coordination,5,1506.6,6,0,silent
FF_11_a,2,coordination,6,881.900000047681,9,1,silent
FF_11_a,2,coordination,7,652.100000071528,2,1,silent
FF_11_a,2,coordination,8,613.199999999997,1,0,silent
FF_11_a,2,coordination,9,681.399999976158,6,1,silent
FF_11_a,2,coordination,10,506.5,3,0,silent
FF_11_a,2,coordination,11,816.599999999991,4,0,silent
FF_11_a,2,coordination,12,940.800000023839,7,1,silent
FF_11_a,2,coordination,13,1038.59999997616,13,0,silent
FF_11_a,2,coordination,14,1097.3,7,0,silent
FF_11_a,2,coordination,15,842,5,0,silent
FF_11_a,2,coordination,16,779.600000000006,8,0,silent
FF_11_a,2,coordination,17,722.800000000003,14,0,silent
FF_11_a,2,coordination,18,847.199999976161,10,0,silent
FF_11_a,2,coordination,19,813.100000071528,9,0,silent
FF_11_a,2,coordination,20,848.099999976155,5,0,silent
FF_11_a,2,coordination,21,661.30000004769,11,0,silent
FF_11_a,2,lottery,1,2422.59999997616,3,0,silent
FF_11_a,2,lottery,2,1264.60000002384,8,0,silent
FF_11_a,2,lottery,3,1179.50000004769,10,0,silent
FF_11_a,2,lottery,4,480.999999976164,15,0,silent
FF_11_a,2,lottery,5,1203.99999997616,4,0,silent
FF_11_a,2,lottery,6,926.20000007152,6,1,silent
FF_11_a,2,lottery,7,775.599999976155,9,0,silent
FF_11_a,2,lottery,8,685.000000071523,7,0,silent
FF_11_a,2,lottery,9,1060.30000002384,8,0,silent
FF_11_a,2,lottery,10,687.800000000003,12,1,silent
FF_11_a,2,lottery,11,680.499999976164,1,0,silent
FF_11_a,2,lottery,12,546.000000047687,13,1,silent
FF_11_a,2,lottery,13,336.899999976158,9,1,silent
FF_11_a,2,lottery,14,468.80000004769,11,0,silent
FF_11_a,2,lottery,15,672.100000000006,2,0,silent
FF_11_a,2,lottery,16,994.500000047687,5,0,silent
FF_11_a,2,lottery,17,927.800000071526,5,0,silent
FF_11_a,2,lottery,18,732.799999999988,14,1,silent
FF_11_a,2,lottery,19,854.699999999997,6,0,silent
FF_11_a,2,lottery,20,849.200000023848,7,0,silent
FF_11_a,2,lottery,21,683.400000000023,10,0,silent
MM_6_b,1,coordination,1,3618.26000000001,4,0,isot
MM_6_b,1,coordination,2,2413.64000000001,1,0,isot
MM_6_b,1,coordination,3,1136.67999999999,14,0,isot
MM_6_b,1,coordination,4,743.339999999997,5,0,isot
MM_6_b,1,coordination,5,718,6,0,isot
MM_6_b,1,coordination,6,3063.35999999999,15,0,isot
MM_6_b,1,coordination,7,1575.38,9,0,isot
MM_6_b,1,coordination,8,907.720000000001,3,0,isot
MM_6_b,1,coordination,9,2468.73999999999,12,0,isot
MM_6_b,1,coordination,10,1303.12,7,0,isot
MM_6_b,1,coordination,11,3021.12,8,0,isot
MM_6_b,1,coordination,12,1449.48000000001,13,0,isot
MM_6_b,1,coordination,13,1851.14000000001,9,0,isot
MM_6_b,1,coordination,14,1165.20000000001,10,0,isot
MM_6_b,1,coordination,15,1820.20000000001,11,0,isot
MM_6_b,1,coordination,16,1655.54000000001,7,0,isot
MM_6_b,1,coordination,17,776.559999999998,6,0,isot
MM_6_b,1,coordination,18,4377.88,8,0,isot
MM_6_b,1,coordination,19,2436.29999999999,5,0,isot
MM_6_b,1,coordination,20,2300.95999999999,2,0,isot
MM_6_b,1,coordination,21,636.959999999992,10,0,isot
MM_6_b,1,lottery,1,3077.91999999998,10,0,isot
MM_6_b,1,lottery,2,3494.28000000003,3,0,isot
MM_6_b,1,lottery,3,919,13,0,isot
MM_6_b,1,lottery,4,2533.29999999999,5,0,isot
MM_6_b,1,lottery,5,1797.71999999997,2,0,isot
MM_6_b,1,lottery,6,625.380000000005,5,0,isot
MM_6_b,1,lottery,7,644.719999999972,9,0,isot
MM_6_b,1,lottery,8,543.419999999984,10,0,isot
MM_6_b,1,lottery,9,646.099999999977,12,0,isot
MM_6_b,1,lottery,10,480.760000000009,15,0,isot
MM_6_b,1,lottery,11,697.119999999995,8,0,isot
MM_6_b,1,lottery,12,1219.79999999999,4,0,isot
MM_6_b,1,lottery,13,1247.12,6,0,isot
MM_6_b,1,lottery,14,647.799999999988,14,0,isot
MM_6_b,1,lottery,15,1244.47999999998,6,0,isot
MM_6_b,1,lottery,16,1494.15999999997,11,0,isot
MM_6_b,1,lottery,17,1358.85999999999,7,0,isot
MM_6_b,1,lottery,18,1324.85999999999,8,0,isot
MM_6_b,1,lottery,19,483.219999999972,7,0,isot
MM_6_b,1,lottery,20,2949.56,1,0,isot
MM_6_b,1,lottery,21,715.239999999991,9,0,isot
MM_6_b,2,coordination,1,4480.64000000001,8,0,isot
MM_6_b,2,coordination,2,6138.01999999999,12,0,isot
MM_6_b,2,coordination,3,2368.76000000001,6,0,isot
MM_6_b,2,coordination,4,2549.95999999999,9,0,isot
MM_6_b,2,coordination,5,4547.78,6,0,isot
MM_6_b,2,coordination,6,2482.5,7,0,isot
MM_6_b,2,coordination,7,7218.88,14,0,isot
MM_6_b,2,coordination,8,3310.23999999999,15,0,isot
MM_6_b,2,coordination,9,2318.28000000003,7,0,isot
MM_6_b,2,coordination,10,5638.64000000001,1,0,isot
MM_6_b,2,coordination,11,6686.34000000003,2,0,isot
MM_6_b,2,coordination,12,3873.08000000002,9,0,isot
MM_6_b,2,coordination,13,2057.44,4,0,isot
MM_6_b,2,coordination,14,1522.46000000002,3,0,isot
MM_6_b,2,coordination,15,1330.84000000003,5,0,isot
MM_6_b,2,coordination,16,4747.17999999999,13,0,isot
MM_6_b,2,coordination,17,4056.85999999999,10,0,isot
MM_6_b,2,coordination,18,1657.91999999998,8,0,isot
MM_6_b,2,coordination,19,1731.91999999998,5,0,isot
MM_6_b,2,coordination,20,2571.28000000003,11,0,isot
MM_6_b,2,coordination,21,1961.65999999997,10,0,isot
MM_6_b,2,lottery,1,3757.34000000003,9,0,isot
MM_6_b,2,lottery,2,4316.35999999999,5,0,isot
MM_6_b,2,lottery,3,1449.40000000002,6,1,isot
MM_6_b,2,lottery,4,1805.06,11,1,isot
MM_6_b,2,lottery,5,2305.08000000002,8,0,isot
MM_6_b,2,lottery,6,4616.64000000007,15,1,isot
MM_6_b,2,lottery,7,4669.20000000001,12,0,isot
MM_6_b,2,lottery,8,8878.53999999998,7,0,isot
MM_6_b,2,lottery,9,4263.96000000002,4,0,isot
MM_6_b,2,lottery,10,4569.02000000002,3,0,isot
MM_6_b,2,lottery,11,8486.38,6,0,isot
MM_6_b,2,lottery,12,3029.12,7,0,isot
MM_6_b,2,lottery,13,2457.46000000002,1,0,isot
MM_6_b,2,lottery,14,1818.47999999998,10,0,isot
MM_6_b,2,lottery,15,4038.84000000003,8,0,isot
MM_6_b,2,lottery,16,4241.53999999998,5,0,isot
MM_6_b,2,lottery,17,3660.28000000003,10,0,isot
MM_6_b,2,lottery,18,4669.29999999999,14,1,isot
MM_6_b,2,lottery,19,1911.65999999997,13,0,isot
MM_6_b,2,lottery,20,3349.94000000006,2,0,isot
MM_6_b,2,lottery,21,10037.4,9,0,isot
MM_6_a,1,coordination,1,1842.20000004768,2,0,isot
